file_path,label_id
train/train_160.wav,3
train/train_113.wav,3
train/train_14.wav,3
train/train_161.wav,3
train/train_162.wav,3
train/train_137.wav,3
train/train_130.wav,3
train/train_154.wav,3
train/train_163.wav,3
train/train_164.wav,3
train/train_158.wav,3
train/train_129.wav,3
train/train_106.wav,3
train/train_165.wav,3
train/train_21.wav,3
train/train_166.wav,3
train/train_164.wav,3
train/train_116.wav,3
train/train_164.wav,3
train/train_60.wav,3
train/train_138.wav,3
train/train_164.wav,3
train/train_62.wav,3
train/train_167.wav,3
train/train_168.wav,3
train/train_64.wav,3
train/train_169.wav,3
train/train_170.wav,3
train/train_149.wav,3
train/train_150.wav,3
train/train_171.wav,3
train/train_172.wav,3
train/train_167.wav,3
train/train_53.wav,3
train/train_113.wav,3
train/train_70.wav,3
train/train_137.wav,3
train/train_156.wav,3
train/train_173.wav,3
train/train_174.wav,3
train/train_175.wav,3
train/train_176.wav,3
train/train_177.wav,3
train/train_178.wav,3
train/train_119.wav,3
train/train_20.wav,3
train/train_83.wav,3
train/train_179.wav,3
train/train_180.wav,3
train/train_181.wav,3
train/train_156.wav,3
train/train_182.wav,3
train/train_183.wav,3
train/train_184.wav,3
train/train_185.wav,3
train/train_104.wav,3
train/train_186.wav,3
train/train_138.wav,3
train/train_187.wav,3
train/train_1.wav,3
train/train_155.wav,3
train/train_188.wav,3
train/train_77.wav,3
train/train_171.wav,3
train/train_52.wav,3
train/train_189.wav,3
train/train_188.wav,3
train/train_127.wav,3
train/train_190.wav,3
train/train_191.wav,3
train/train_147.wav,3
train/train_192.wav,3
train/train_82.wav,3
train/train_13.wav,3
train/train_93.wav,3
train/train_193.wav,3
train/train_194.wav,3
train/train_195.wav,3
train/train_112.wav,3
train/train_196.wav,3
train/train_77.wav,3
train/train_184.wav,3
train/train_52.wav,3
train/train_197.wav,3
train/train_198.wav,3
train/train_199.wav,3
train/train_62.wav,3
train/train_150.wav,3
train/train_76.wav,3
train/train_200.wav,3
train/train_201.wav,3
train/train_202.wav,3
train/train_137.wav,3
train/train_92.wav,3
train/train_154.wav,3
train/train_112.wav,3
train/train_189.wav,3
train/train_76.wav,3
train/train_80.wav,3
train/train_15.wav,3
train/train_14.wav,3
train/train_64.wav,3
train/train_203.wav,3
train/train_24.wav,3
train/train_153.wav,3
train/train_204.wav,3
train/train_164.wav,3
train/train_205.wav,3
train/train_54.wav,3
train/train_200.wav,3
train/train_115.wav,3
train/train_197.wav,3
train/train_112.wav,3
train/train_206.wav,3
train/train_1.wav,3
train/train_69.wav,3
train/train_207.wav,3
train/train_208.wav,3
train/train_82.wav,3
train/train_209.wav,3
train/train_67.wav,3
train/train_98.wav,3
train/train_80.wav,3
train/train_210.wav,3
train/train_24.wav,3
train/train_211.wav,3
train/train_99.wav,3
train/train_120.wav,3
train/train_23.wav,3
train/train_76.wav,3
train/train_207.wav,3
train/train_97.wav,3
train/train_42.wav,3
train/train_212.wav,3
train/train_178.wav,3
train/train_147.wav,3
train/train_107.wav,3
train/train_213.wav,3
train/train_214.wav,3
train/train_215.wav,3
train/train_26.wav,3
train/train_216.wav,3
train/train_217.wav,3
train/train_218.wav,3
train/train_219.wav,3
train/train_220.wav,3
train/train_36.wav,3
train/train_57.wav,3
train/train_122.wav,3
train/train_221.wav,3
train/train_222.wav,3
train/train_23.wav,3
train/train_146.wav,3
train/train_185.wav,3
train/train_141.wav,3
train/train_56.wav,3
train/train_223.wav,3
train/train_76.wav,3
train/train_189.wav,3
train/train_224.wav,3
train/train_58.wav,3
train/train_22.wav,3
train/train_30.wav,3
train/train_225.wav,3
train/train_113.wav,3
train/train_168.wav,3
train/train_217.wav,3
train/train_226.wav,3
train/train_11.wav,3
train/train_227.wav,3
train/train_112.wav,3
train/train_85.wav,3
train/train_154.wav,3
train/train_202.wav,3
train/train_83.wav,3
train/train_1.wav,3
train/train_228.wav,3
train/train_229.wav,3
train/train_230.wav,3
train/train_112.wav,3
train/train_33.wav,3
train/train_153.wav,3
train/train_68.wav,3
train/train_27.wav,3
train/train_24.wav,3
train/train_231.wav,3
train/train_232.wav,3
train/train_147.wav,3
train/train_233.wav,3
train/train_234.wav,3
train/train_235.wav,3
train/train_64.wav,3
train/train_236.wav,3
train/train_232.wav,3
train/train_13.wav,3
train/train_237.wav,3
train/train_83.wav,3
train/train_238.wav,3
train/train_239.wav,3
train/train_240.wav,3
train/train_194.wav,3
train/train_241.wav,3
train/train_242.wav,3
train/train_21.wav,3
train/train_243.wav,3
train/train_205.wav,3
train/train_123.wav,3
train/train_244.wav,3
train/train_245.wav,3
train/train_213.wav,3
train/train_192.wav,3
train/train_32.wav,3
train/train_173.wav,3
train/train_246.wav,3
train/train_247.wav,3
train/train_248.wav,3
train/train_136.wav,3
train/train_48.wav,3
train/train_249.wav,3
train/train_250.wav,3
train/train_135.wav,3
train/train_251.wav,3
train/train_252.wav,3
train/train_253.wav,3
train/train_57.wav,3
train/train_254.wav,3
train/train_255.wav,3
train/train_214.wav,3
train/train_132.wav,3
train/train_55.wav,3
train/train_256.wav,3
train/train_257.wav,3
train/train_239.wav,3
train/train_8.wav,3
train/train_240.wav,3
train/train_36.wav,3
train/train_206.wav,3
train/train_258.wav,3
train/train_95.wav,3
train/train_34.wav,3
train/train_259.wav,3
train/train_16.wav,3
train/train_25.wav,3
train/train_236.wav,3
train/train_240.wav,3
train/train_260.wav,3
train/train_163.wav,3
train/train_32.wav,3
train/train_187.wav,3
train/train_2.wav,3
train/train_64.wav,3
train/train_116.wav,3
train/train_57.wav,3
train/train_53.wav,3
train/train_198.wav,3
train/train_145.wav,3
train/train_118.wav,3
train/train_0.wav,3
train/train_261.wav,3
train/train_262.wav,3
train/train_220.wav,3
train/train_180.wav,3
train/train_263.wav,5
train/train_264.wav,5
train/train_265.wav,5
train/train_266.wav,5
train/train_267.wav,5
train/train_268.wav,5
train/train_269.wav,5
train/train_263.wav,5
train/train_270.wav,5
train/train_271.wav,5
train/train_272.wav,5
train/train_273.wav,5
train/train_274.wav,5
train/train_275.wav,5
train/train_276.wav,5
train/train_277.wav,5
train/train_278.wav,5
train/train_279.wav,5
train/train_280.wav,5
train/train_281.wav,5
train/train_282.wav,5
train/train_283.wav,5
train/train_284.wav,5
train/train_285.wav,5
train/train_286.wav,5
train/train_287.wav,5
train/train_288.wav,5
train/train_289.wav,5
train/train_290.wav,5
train/train_291.wav,5
train/train_292.wav,5
train/train_293.wav,5
train/train_294.wav,5
train/train_295.wav,5
train/train_296.wav,5
train/train_265.wav,5
train/train_297.wav,5
train/train_298.wav,5
train/train_299.wav,5
train/train_300.wav,5
train/train_301.wav,5
train/train_302.wav,5
train/train_303.wav,5
train/train_278.wav,5
train/train_304.wav,5
train/train_305.wav,5
train/train_269.wav,5
train/train_306.wav,5
train/train_307.wav,5
train/train_308.wav,5
train/train_309.wav,5
train/train_310.wav,5
train/train_311.wav,5
train/train_312.wav,5
train/train_313.wav,5
train/train_314.wav,5
train/train_315.wav,5
train/train_316.wav,5
train/train_284.wav,5
train/train_317.wav,5
train/train_318.wav,5
train/train_319.wav,5
train/train_320.wav,5
train/train_321.wav,5
train/train_322.wav,5
train/train_323.wav,5
train/train_324.wav,5
train/train_276.wav,5
train/train_309.wav,5
train/train_325.wav,5
train/train_326.wav,5
train/train_327.wav,5
train/train_328.wav,5
train/train_329.wav,5
train/train_330.wav,5
train/train_331.wav,5
train/train_332.wav,5
train/train_333.wav,5
train/train_334.wav,5
train/train_335.wav,5
train/train_336.wav,5
train/train_337.wav,5
train/train_338.wav,5
train/train_339.wav,5
train/train_265.wav,5
train/train_271.wav,5
train/train_340.wav,5
train/train_297.wav,5
train/train_341.wav,5
train/train_342.wav,5
train/train_343.wav,5
train/train_344.wav,5
train/train_345.wav,5
train/train_319.wav,5
train/train_316.wav,5
train/train_346.wav,5
train/train_347.wav,5
train/train_340.wav,5
train/train_296.wav,5
train/train_348.wav,5
train/train_349.wav,5
train/train_350.wav,5
train/train_351.wav,5
train/train_352.wav,5
train/train_353.wav,5
train/train_292.wav,5
train/train_354.wav,5
train/train_355.wav,5
train/train_282.wav,5
train/train_356.wav,5
train/train_357.wav,5
train/train_358.wav,5
train/train_359.wav,5
train/train_323.wav,5
train/train_360.wav,5
train/train_361.wav,5
train/train_362.wav,5
train/train_363.wav,5
train/train_364.wav,5
train/train_365.wav,5
train/train_349.wav,5
train/train_366.wav,5
train/train_305.wav,5
train/train_367.wav,5
train/train_368.wav,5
train/train_369.wav,5
train/train_370.wav,5
train/train_371.wav,5
train/train_372.wav,5
train/train_373.wav,5
train/train_374.wav,5
train/train_375.wav,5
train/train_376.wav,5
train/train_276.wav,5
train/train_377.wav,5
train/train_321.wav,5
train/train_378.wav,5
train/train_379.wav,5
train/train_278.wav,5
train/train_380.wav,5
train/train_381.wav,5
train/train_333.wav,5
train/train_382.wav,5
train/train_383.wav,5
train/train_384.wav,5
train/train_385.wav,5
train/train_386.wav,5
train/train_387.wav,5
train/train_351.wav,5
train/train_315.wav,5
train/train_388.wav,5
train/train_348.wav,5
train/train_389.wav,5
train/train_358.wav,5
train/train_390.wav,5
train/train_365.wav,5
train/train_391.wav,5
train/train_392.wav,5
train/train_393.wav,5
train/train_309.wav,5
train/train_394.wav,5
train/train_365.wav,5
train/train_344.wav,5
train/train_395.wav,5
train/train_396.wav,5
train/train_397.wav,5
train/train_398.wav,5
train/train_399.wav,5
train/train_400.wav,5
train/train_354.wav,5
train/train_401.wav,5
train/train_402.wav,5
train/train_403.wav,5
train/train_404.wav,5
train/train_405.wav,5
train/train_295.wav,5
train/train_406.wav,5
train/train_372.wav,5
train/train_407.wav,5
train/train_404.wav,5
train/train_366.wav,5
train/train_408.wav,5
train/train_334.wav,5
train/train_317.wav,5
train/train_409.wav,5
train/train_272.wav,5
train/train_410.wav,5
train/train_411.wav,5
train/train_365.wav,5
train/train_297.wav,5
train/train_412.wav,5
train/train_413.wav,5
train/train_414.wav,5
train/train_385.wav,5
train/train_415.wav,5
train/train_416.wav,5
train/train_417.wav,5
train/train_418.wav,5
train/train_384.wav,5
train/train_419.wav,5
train/train_420.wav,5
train/train_421.wav,5
train/train_422.wav,5
train/train_412.wav,5
train/train_304.wav,5
train/train_423.wav,5
train/train_376.wav,5
train/train_277.wav,5
train/train_424.wav,5
train/train_425.wav,5
train/train_400.wav,5
train/train_393.wav,5
train/train_417.wav,5
train/train_426.wav,5
train/train_427.wav,5
train/train_421.wav,5
train/train_392.wav,5
train/train_369.wav,5
train/train_428.wav,5
train/train_284.wav,5
train/train_429.wav,5
train/train_427.wav,5
train/train_379.wav,5
train/train_427.wav,5
train/train_323.wav,5
train/train_401.wav,5
train/train_427.wav,5
train/train_325.wav,5
train/train_430.wav,5
train/train_431.wav,5
train/train_327.wav,5
train/train_432.wav,5
train/train_433.wav,5
train/train_412.wav,5
train/train_413.wav,5
train/train_434.wav,5
train/train_430.wav,5
train/train_316.wav,5
train/train_376.wav,5
train/train_333.wav,5
train/train_400.wav,5
train/train_419.wav,5
train/train_435.wav,5
train/train_436.wav,5
train/train_437.wav,5
train/train_438.wav,5
train/train_439.wav,5
train/train_440.wav,5
train/train_382.wav,5
train/train_283.wav,5
train/train_346.wav,5
train/train_441.wav,5
train/train_442.wav,5
train/train_443.wav,5
train/train_419.wav,5
train/train_444.wav,5
train/train_445.wav,5
train/train_446.wav,5
train/train_447.wav,5
train/train_367.wav,5
train/train_448.wav,5
train/train_401.wav,5
train/train_449.wav,5
train/train_264.wav,5
train/train_418.wav,5
train/train_450.wav,5
train/train_340.wav,5
train/train_315.wav,5
train/train_451.wav,5
train/train_450.wav,5
train/train_390.wav,5
train/train_452.wav,5
train/train_453.wav,5
train/train_410.wav,5
train/train_454.wav,5
train/train_345.wav,5
train/train_276.wav,5
train/train_356.wav,5
train/train_455.wav,5
train/train_456.wav,5
train/train_457.wav,5
train/train_375.wav,5
train/train_458.wav,5
train/train_340.wav,5
train/train_446.wav,5
train/train_315.wav,5
train/train_459.wav,5
train/train_460.wav,5
train/train_461.wav,5
train/train_325.wav,5
train/train_413.wav,5
train/train_339.wav,5
train/train_462.wav,5
train/train_463.wav,5
train/train_464.wav,5
train/train_400.wav,5
train/train_355.wav,5
train/train_417.wav,5
train/train_375.wav,5
train/train_451.wav,5
train/train_339.wav,5
train/train_343.wav,5
train/train_278.wav,5
train/train_277.wav,5
train/train_327.wav,5
train/train_465.wav,5
train/train_287.wav,5
train/train_416.wav,5
train/train_466.wav,5
train/train_427.wav,5
train/train_467.wav,5
train/train_317.wav,5
train/train_462.wav,5
train/train_378.wav,5
train/train_459.wav,5
train/train_375.wav,5
train/train_468.wav,5
train/train_264.wav,5
train/train_332.wav,5
train/train_469.wav,5
train/train_470.wav,5
train/train_345.wav,5
train/train_471.wav,5
train/train_330.wav,5
train/train_361.wav,5
train/train_343.wav,5
train/train_472.wav,5
train/train_287.wav,5
train/train_473.wav,5
train/train_362.wav,5
train/train_383.wav,5
train/train_286.wav,5
train/train_339.wav,5
train/train_469.wav,5
train/train_360.wav,5
train/train_305.wav,5
train/train_474.wav,5
train/train_440.wav,5
train/train_410.wav,5
train/train_370.wav,5
train/train_475.wav,5
train/train_476.wav,5
train/train_477.wav,5
train/train_289.wav,5
train/train_478.wav,5
train/train_479.wav,5
train/train_480.wav,5
train/train_481.wav,5
train/train_482.wav,5
train/train_299.wav,5
train/train_320.wav,5
train/train_385.wav,5
train/train_483.wav,5
train/train_484.wav,5
train/train_286.wav,5
train/train_409.wav,5
train/train_447.wav,5
train/train_404.wav,5
train/train_319.wav,5
train/train_485.wav,5
train/train_339.wav,5
train/train_451.wav,5
train/train_486.wav,5
train/train_321.wav,5
train/train_285.wav,5
train/train_293.wav,5
train/train_487.wav,5
train/train_376.wav,5
train/train_431.wav,5
train/train_479.wav,5
train/train_488.wav,5
train/train_274.wav,5
train/train_489.wav,5
train/train_375.wav,5
train/train_348.wav,5
train/train_417.wav,5
train/train_464.wav,5
train/train_346.wav,5
train/train_264.wav,5
train/train_490.wav,5
train/train_491.wav,5
train/train_492.wav,5
train/train_375.wav,5
train/train_296.wav,5
train/train_416.wav,5
train/train_331.wav,5
train/train_290.wav,5
train/train_287.wav,5
train/train_493.wav,5
train/train_494.wav,5
train/train_410.wav,5
train/train_495.wav,5
train/train_496.wav,5
train/train_497.wav,5
train/train_327.wav,5
train/train_498.wav,5
train/train_494.wav,5
train/train_276.wav,5
train/train_499.wav,5
train/train_346.wav,5
train/train_500.wav,5
train/train_501.wav,5
train/train_502.wav,5
train/train_456.wav,5
train/train_503.wav,5
train/train_504.wav,5
train/train_284.wav,5
train/train_505.wav,5
train/train_467.wav,5
train/train_386.wav,5
train/train_506.wav,5
train/train_507.wav,5
train/train_475.wav,5
train/train_454.wav,5
train/train_295.wav,5
train/train_435.wav,5
train/train_508.wav,5
train/train_509.wav,5
train/train_510.wav,5
train/train_399.wav,5
train/train_311.wav,5
train/train_511.wav,5
train/train_512.wav,5
train/train_398.wav,5
train/train_513.wav,5
train/train_514.wav,5
train/train_515.wav,5
train/train_320.wav,5
train/train_516.wav,5
train/train_517.wav,5
train/train_476.wav,5
train/train_395.wav,5
train/train_318.wav,5
train/train_518.wav,5
train/train_519.wav,5
train/train_501.wav,5
train/train_271.wav,5
train/train_502.wav,5
train/train_299.wav,5
train/train_468.wav,5
train/train_520.wav,5
train/train_358.wav,5
train/train_297.wav,5
train/train_521.wav,5
train/train_279.wav,5
train/train_288.wav,5
train/train_498.wav,5
train/train_502.wav,5
train/train_522.wav,5
train/train_426.wav,5
train/train_295.wav,5
train/train_449.wav,5
train/train_265.wav,5
train/train_327.wav,5
train/train_379.wav,5
train/train_320.wav,5
train/train_316.wav,5
train/train_460.wav,5
train/train_408.wav,5
train/train_381.wav,5
train/train_263.wav,5
train/train_523.wav,5
train/train_524.wav,5
train/train_482.wav,5
train/train_442.wav,5
train/train_525.wav,5
train/train_526.wav,5
train/train_527.wav,2
train/train_528.wav,2
train/train_529.wav,2
train/train_530.wav,2
train/train_531.wav,2
train/train_532.wav,2
train/train_533.wav,2
train/train_527.wav,2
train/train_534.wav,2
train/train_535.wav,2
train/train_536.wav,2
train/train_537.wav,2
train/train_538.wav,2
train/train_539.wav,2
train/train_540.wav,2
train/train_541.wav,2
train/train_542.wav,2
train/train_543.wav,2
train/train_544.wav,2
train/train_545.wav,2
train/train_546.wav,2
train/train_547.wav,2
train/train_548.wav,2
train/train_549.wav,2
train/train_550.wav,2
train/train_551.wav,2
train/train_552.wav,2
train/train_553.wav,2
train/train_554.wav,2
train/train_555.wav,2
train/train_556.wav,2
train/train_557.wav,2
train/train_558.wav,2
train/train_559.wav,2
train/train_560.wav,2
train/train_529.wav,2
train/train_561.wav,2
train/train_562.wav,2
train/train_563.wav,2
train/train_564.wav,2
train/train_565.wav,2
train/train_566.wav,2
train/train_567.wav,2
train/train_542.wav,2
train/train_568.wav,2
train/train_569.wav,2
train/train_533.wav,2
train/train_570.wav,2
train/train_571.wav,2
train/train_572.wav,2
train/train_573.wav,2
train/train_574.wav,2
train/train_575.wav,2
train/train_576.wav,2
train/train_577.wav,2
train/train_578.wav,2
train/train_579.wav,2
train/train_580.wav,2
train/train_548.wav,2
train/train_581.wav,2
train/train_582.wav,2
train/train_583.wav,2
train/train_584.wav,2
train/train_585.wav,2
train/train_586.wav,2
train/train_587.wav,2
train/train_588.wav,2
train/train_540.wav,2
train/train_573.wav,2
train/train_589.wav,2
train/train_590.wav,2
train/train_591.wav,2
train/train_592.wav,2
train/train_593.wav,2
train/train_594.wav,2
train/train_595.wav,2
train/train_596.wav,2
train/train_597.wav,2
train/train_598.wav,2
train/train_599.wav,2
train/train_600.wav,2
train/train_601.wav,2
train/train_602.wav,2
train/train_603.wav,2
train/train_529.wav,2
train/train_535.wav,2
train/train_604.wav,2
train/train_561.wav,2
train/train_605.wav,2
train/train_606.wav,2
train/train_607.wav,2
train/train_608.wav,2
train/train_609.wav,2
train/train_583.wav,2
train/train_580.wav,2
train/train_610.wav,2
train/train_611.wav,2
train/train_604.wav,2
train/train_560.wav,2
train/train_612.wav,2
train/train_613.wav,2
train/train_614.wav,2
train/train_615.wav,2
train/train_616.wav,2
train/train_617.wav,2
train/train_556.wav,2
train/train_618.wav,2
train/train_619.wav,2
train/train_546.wav,2
train/train_620.wav,2
train/train_621.wav,2
train/train_622.wav,2
train/train_623.wav,2
train/train_587.wav,2
train/train_624.wav,2
train/train_625.wav,2
train/train_626.wav,2
train/train_627.wav,2
train/train_628.wav,2
train/train_629.wav,2
train/train_613.wav,2
train/train_630.wav,2
train/train_569.wav,2
train/train_631.wav,2
train/train_632.wav,2
train/train_633.wav,2
train/train_634.wav,2
train/train_635.wav,2
train/train_636.wav,2
train/train_637.wav,2
train/train_638.wav,2
train/train_639.wav,2
train/train_640.wav,2
train/train_540.wav,2
train/train_641.wav,2
train/train_585.wav,2
train/train_642.wav,2
train/train_643.wav,2
train/train_542.wav,2
train/train_644.wav,2
train/train_645.wav,2
train/train_597.wav,2
train/train_646.wav,2
train/train_647.wav,2
train/train_648.wav,2
train/train_649.wav,2
train/train_650.wav,2
train/train_651.wav,2
train/train_615.wav,2
train/train_579.wav,2
train/train_652.wav,2
train/train_612.wav,2
train/train_653.wav,2
train/train_622.wav,2
train/train_654.wav,2
train/train_629.wav,2
train/train_655.wav,2
train/train_656.wav,2
train/train_657.wav,2
train/train_573.wav,2
train/train_658.wav,2
train/train_629.wav,2
train/train_608.wav,2
train/train_659.wav,2
train/train_660.wav,2
train/train_661.wav,2
train/train_662.wav,2
train/train_663.wav,2
train/train_664.wav,2
train/train_618.wav,2
train/train_665.wav,2
train/train_666.wav,2
train/train_667.wav,2
train/train_668.wav,2
train/train_669.wav,2
train/train_559.wav,2
train/train_670.wav,2
train/train_636.wav,2
train/train_671.wav,2
train/train_668.wav,2
train/train_630.wav,2
train/train_672.wav,2
train/train_598.wav,2
train/train_581.wav,2
train/train_673.wav,2
train/train_536.wav,2
train/train_674.wav,2
train/train_675.wav,2
train/train_629.wav,2
train/train_561.wav,2
train/train_676.wav,2
train/train_677.wav,2
train/train_678.wav,2
train/train_649.wav,2
train/train_679.wav,2
train/train_680.wav,2
train/train_681.wav,2
train/train_682.wav,2
train/train_648.wav,2
train/train_683.wav,2
train/train_684.wav,2
train/train_685.wav,2
train/train_686.wav,2
train/train_676.wav,2
train/train_568.wav,2
train/train_687.wav,2
train/train_640.wav,2
train/train_541.wav,2
train/train_688.wav,2
train/train_689.wav,2
train/train_664.wav,2
train/train_657.wav,2
train/train_681.wav,2
train/train_690.wav,2
train/train_691.wav,2
train/train_685.wav,2
train/train_656.wav,2
train/train_633.wav,2
train/train_692.wav,2
train/train_548.wav,2
train/train_693.wav,2
train/train_691.wav,2
train/train_643.wav,2
train/train_691.wav,2
train/train_587.wav,2
train/train_665.wav,2
train/train_691.wav,2
train/train_589.wav,2
train/train_694.wav,2
train/train_695.wav,2
train/train_591.wav,2
train/train_696.wav,2
train/train_697.wav,2
train/train_676.wav,2
train/train_677.wav,2
train/train_698.wav,2
train/train_699.wav,2
train/train_694.wav,2
train/train_580.wav,2
train/train_640.wav,2
train/train_597.wav,2
train/train_664.wav,2
train/train_683.wav,2
train/train_700.wav,2
train/train_701.wav,2
train/train_702.wav,2
train/train_703.wav,2
train/train_704.wav,2
train/train_705.wav,2
train/train_646.wav,2
train/train_547.wav,2
train/train_610.wav,2
train/train_706.wav,2
train/train_707.wav,2
train/train_708.wav,2
train/train_683.wav,2
train/train_709.wav,2
train/train_710.wav,2
train/train_711.wav,2
train/train_712.wav,2
train/train_631.wav,2
train/train_713.wav,2
train/train_665.wav,2
train/train_714.wav,2
train/train_528.wav,2
train/train_682.wav,2
train/train_715.wav,2
train/train_604.wav,2
train/train_698.wav,2
train/train_579.wav,2
train/train_716.wav,2
train/train_715.wav,2
train/train_654.wav,2
train/train_717.wav,2
train/train_718.wav,2
train/train_674.wav,2
train/train_719.wav,2
train/train_609.wav,2
train/train_540.wav,2
train/train_620.wav,2
train/train_720.wav,2
train/train_721.wav,2
train/train_722.wav,2
train/train_639.wav,2
train/train_723.wav,2
train/train_604.wav,2
train/train_711.wav,2
train/train_579.wav,2
train/train_724.wav,2
train/train_725.wav,2
train/train_726.wav,2
train/train_589.wav,2
train/train_677.wav,2
train/train_603.wav,2
train/train_727.wav,2
train/train_728.wav,2
train/train_729.wav,2
train/train_664.wav,2
train/train_619.wav,2
train/train_681.wav,2
train/train_639.wav,2
train/train_716.wav,2
train/train_603.wav,2
train/train_607.wav,2
train/train_542.wav,2
train/train_541.wav,2
train/train_591.wav,2
train/train_730.wav,2
train/train_551.wav,2
train/train_680.wav,2
train/train_731.wav,2
train/train_691.wav,2
train/train_732.wav,2
train/train_581.wav,2
train/train_727.wav,2
train/train_642.wav,2
train/train_724.wav,2
train/train_639.wav,2
train/train_733.wav,2
train/train_528.wav,2
train/train_596.wav,2
train/train_734.wav,2
train/train_735.wav,2
train/train_609.wav,2
train/train_736.wav,2
train/train_594.wav,2
train/train_625.wav,2
train/train_607.wav,2
train/train_737.wav,2
train/train_551.wav,2
train/train_738.wav,2
train/train_626.wav,2
train/train_647.wav,2
train/train_550.wav,2
train/train_603.wav,2
train/train_734.wav,2
train/train_624.wav,2
